RUT_EMPRESA,NOMBRE_EMPRESA,REGIÓN_FAENA,PROVINCIA_FAENA,COMUNA_FAENA,NOMBRE_FAENA,CATEGORÍA_FAENA,REGIÓN_INSTALACIÓN,PROVINCIA_INSTALACIÓN,COMUNA_INSTALACIÓN,NOMBRE_INSTALACIÓN,TIPO_INSTALACIÓN,RECURSO_MINERO,RECURSO_PRINCIPAL,TIPO_RECURSO,NRO_INSTALACIÓN,UTM_NORTE,UTM_ESTE,COTA,HUSO,DATUM,ESTADO,CONCATENAR
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MINA CLAUDIA,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200029 - 7,"6,408,000","306,047",466,19,PSAD-56,IRREGULAR NO OPERATIVA,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MINA SANTA ANA,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200044 - 0,"6,407,914","306,105",450,19,PSAD-56,IRREGULAR NO OPERATIVA,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MINA EL MONO,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200177 - 3,"6,415,158","305,151",484,19,PSAD-56,ELIMINADO,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,TRANQUE DE RELAVES Nº4,DEPÓSITO - TRANQUE DE RELAVES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200426 - 8,"6,410,964","304,757",205,19,PSAD-56,INACTIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,DEPOSITO DE RELAVES EN PASTA (DEP),DEPÓSITO - EN PASTA,COBRE - ORO,COBRE,RECURSOS MINERALES METÁLICOS,540200439 - K,"6,406,040","303,717",209,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,CHANCADO SECUNDARIO,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200522 - 1,"6,409,927","304,961",183,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,PLANTA DREIM,DEPÓSITO - TRANQUE DE RELAVES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200536 - 1,"6,409,748","305,083",182,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,DEPOSITO RELAVE INTERIOR MINA (DREIM),DEPÓSITO - TRANQUE DE RELAVES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200537 - K,"6,409,749","305,082",387,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,SALA ELECTRICA CONCENTRADORA,SUB-ESTACION ELECTRICA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200570 - 1,"6,409,886","304,859",172,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,RELAVEDUCTO DREIM,RELAVEDUCTO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200577 - 9,"6,406,459","306,013",393,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,PRECHANCADO,PLANTA CHANCADO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400433 - 8,"6,409,862","305,013",194,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,ESPESADOR RELAVE ESPESADO,PLANTA ESPESADORES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400434 - 6,"6,409,789","305,053",198,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,ABASTECIMIENTO SILOS,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400435 - 4,"6,409,925","304,927",180,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MOLIENDA Y FLOTACION PLANTA NUEVA,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400437 - 0,"6,409,912","304,880",174,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,ESPESAMIENTO FILTRADO,PLANTA FILTRO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400438 - 9,"6,409,927","304,865",178,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,LABORATORIO QUIMICO,MUESTRERA Y/O LABORATORIO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400439 - 7,"6,409,992","304,867",173,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,ESPESADOR RELAVE EN PASTA,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400440 - 0,"6,404,974","304,960",349,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,DEPOSITO RELAVE EN PASTA,DEPÓSITO - EN PASTA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400441 - 9,"6,406,085","303,943",246,19,PSAD-56,ELIMINADO,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA REGALO,Categoría D,05,PETORCA,CABILDO,MINA REGALO,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200241 - 9,"6,404,735","306,578",670,19,PSAD-56,IRREGULAR OPERATIVA,MINA REGALOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA CARMEN,Categoría B,05,PETORCA,CABILDO,PROYECTO RECONOCIMIENTO MINA CARMEN,EXPLORACIÓN SUBTERRÁNEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200072 - 6,"6,402,965","306,119",619,19,PSAD-56,ELIMINADO,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA CARMEN,Categoría B,05,PETORCA,CABILDO,SOCAVON MINA CARMEN MARGARITA,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400429 - K,"6,402,600","305,900",620,19,PSAD-56,ELIMINADO,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA CARMEN,Categoría B,05,PETORCA,CABILDO,BOTADERO CHINCHORRO,DEPÓSITO RMM - ESTÉRILES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400430 - 3,"6,404,648","305,560",500,19,PSAD-56,IRREGULAR OPERATIVA,MINA CARMENMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA SAUCE,Categoría B,05,PETORCA,CABILDO,MINA NUEVA SAUCE,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200231 - 1,"6,406,386","306,068",566,19,PSAD-56,ACTIVA,MINA SAUCEMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA SAUCE,Categoría B,05,PETORCA,CABILDO,TALLERES MINA SAUCE,TALLERES Y MAESTRANZA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200491 - 8,"6,406,386","306,068",563,19,PSAD-56,ACTIVA,MINA SAUCEMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,DON JAIME ,Categoría C,05,PETORCA,CABILDO,DON JAIME ,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200352 - 0,"6,398,571","312,107",950,19,PSAD-56,IRREGULAR OPERATIVA,DON JAIME MINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA LOS MAQUIS DE PEÑABLANCA ,Categoría D,05,PETORCA,CABILDO,MINA LOS MAQUIS DE PEÑABLANCA,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200450 - 0,"6,406,732","305,581",460,19,PSAD-56,IRREGULAR NO OPERATIVA,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA AUSTRIA 199,Categoría D,05,PETORCA,CABILDO,MINA AUSTRIA 199,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200563 - 9,"6,409,020","306,170",350,19,PSAD-56,IRREGULAR NO OPERATIVA,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA FARELLON,Categoría D,05,PETORCA,CABILDO,MINA SUBTERRANEA,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200565 - 5,"6,407,665","306,267",584,19,PSAD-56,IRREGULAR NO OPERATIVA,
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,MINA FUSION 1-4 (DESPRECIADA),Categoría D,05,PETORCA,CABILDO,MINA SUBTERRANEA,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200566 - 3,"6,404,600","306,200",623,19,PSAD-56,IRREGULAR OPERATIVA,MINA FUSION 1-4 (DESPRECIADA)MINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,CHANCADO TERCIARIO,PLANTA CHANCADO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000032381 - 1,"6,409,985","304,968",185,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,SALA ELECTRICA CHANCADO,SUB-ESTACION ELECTRICA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000032383 - 8,"6,409,957","304,968",185,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,SALA ELECTRICA DE PLANTA DE RELAVE EN PASTA,SUB-ESTACION ELECTRICA,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000044278 - 0,"6,404,974","304,960",349,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,DON JAIME ,Categoría C,05,PETORCA,CABILDO,BOTADERO,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000024038 - K,"6,399,470","312,692",781,19,PSAD-56,IRREGULAR OPERATIVA,DON JAIME MINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,FLOTACION PLANTA ANTIGUA,PLANTA CONCENTRADORA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000030156 - 7,"6,409,886","304,859",172,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MOLIENDA PLANTA NUEVA,PLANTA MOLIENDA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000030157 - 5,"6,409,985","304,953",182,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,FLOTACION PLANTA NUEVA,PLANTA CONCENTRADORA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000030158 - 3,"6,409,895","304,978",189,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MANTENCION PLANTA,TALLERES Y MAESTRANZA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000030161 - 3,"6,409,774","305,044",212,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,TOLVAS PRIMARIAS,PLANTA CHANCADO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000032385 - 4,"6,409,985","304,978",189,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,DON JAIME ,Categoría C,05,PETORCA,CABILDO,TALLER DE VEHICULOS ,TALLERES Y MAESTRANZA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000024037 - 1,"6,398,928","312,540",843,19,PSAD-56,IRREGULAR OPERATIVA,DON JAIME MINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MOLIENDA PLANTA ANTIGUA,PLANTA MOLIENDA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000030155 - 9,"6,409,861","305,008",200,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,LABORATORIO METALURGICO,MUESTRERA Y/O LABORATORIO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000030159 - 1,"6,409,957","304,968",185,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,CANCHA CARGUIO CONCENTRADO,CANCHA DE ACOPIO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000030160 - 5,"6,409,919","304,932",187,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
79.963.260-8,MINERA LAS CENIZAS S.A.,05,PETORCA,CABILDO,LAS CENIZAS CABILDO,Categoría B,05,PETORCA,CABILDO,MUESTRERA AGENCIA,MUESTRERA Y/O LABORATORIO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000032384 - 6,"6,409,954","304,803",177,19,PSAD-56,IRREGULAR OPERATIVA,LAS CENIZAS CABILDOMINERA LAS CENIZAS S.A.CABILDO
78.551.360-6,MINERA CABILDO LTDA.,05,PETORCA,CABILDO,OTILIA,Categoría C,05,PETORCA,CABILDO,SALA DE TRANSFORMADORES,CASA DE FUERZA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000057563 - 2,"6,407,843","306,101",485,19,PSAD-56,IRREGULAR OPERATIVA,OTILIAMINERA CABILDO LTDA.CABILDO
78.551.360-6,MINERA CABILDO LTDA.,05,PETORCA,CABILDO,OTILIA,Categoría C,05,PETORCA,CABILDO,CAMPAMENTO,CAMPAMENTO,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000096718 - 2,"6,407,730","306,052",509,19,PSAD-56,IRREGULAR OPERATIVA,OTILIAMINERA CABILDO LTDA.CABILDO
78.551.360-6,MINERA CABILDO LTDA.,05,PETORCA,CABILDO,OTILIA,Categoría C,05,PETORCA,CABILDO,MINA OTILIA,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200400 - 4,"6,407,760","306,023",513,19,PSAD-56,IRREGULAR OPERATIVA,OTILIAMINERA CABILDO LTDA.CABILDO
78.551.360-6,MINERA CABILDO LTDA.,05,PETORCA,CABILDO,OTILIA,Categoría C,05,PETORCA,CABILDO,SALA DE COMPRESORES,ESTACION DE COMPRESORES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000057564 - 0,"6,407,863","306,104",485,19,PSAD-56,IRREGULAR OPERATIVA,OTILIAMINERA CABILDO LTDA.CABILDO
78.551.360-6,MINERA CABILDO LTDA.,05,PETORCA,CABILDO,OTILIA,Categoría C,05,PETORCA,CABILDO,BOTADERO,DEPÓSITO RMM - ESTÉRILES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000057572 - 1,"6,407,730","306,070",520,19,PSAD-56,IRREGULAR OPERATIVA,OTILIAMINERA CABILDO LTDA.CABILDO
78.551.360-6,MINERA CABILDO LTDA.,05,PETORCA,CABILDO,MINA EUGENIA ,Categoría D,05,PETORCA,CABILDO,MINA EUGENIA,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200398 - 9,"6,407,949","306,044",442,19,PSAD-56,IRREGULAR NO OPERATIVA,
78.197.057-3,CIA. MRA. DON PABLO,05,PETORCA,CABILDO,EL ESCORIAL,Categoría D,05,PETORCA,CABILDO,EL ESCORIAL,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400215 - 7,"6,410,870","305,880",0,19,PSAD-56,IRREGULAR OPERATIVA,EL ESCORIALCIA. MRA. DON PABLOCABILDO
77.735.360-8,SOC TRANSP LIHUEN LTDA,05,PETORCA,CABILDO,MINA RINCON SUR,Categoría D,05,PETORCA,CABILDO,MINA RINCON SUR,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000016173 - 0,"6,406,985","305,993",577,19,PSAD-56,IRREGULAR OPERATIVA,MINA RINCON SURSOC TRANSP LIHUEN LTDACABILDO
7.763.203-4,FERNANDO LÓPEZ PULGAR ,05,PETORCA,CABILDO,MINA MARGARITA 162-163,Categoría D,05,PETORCA,CABILDO,MINA MARGARITA 162-163,MINA RAJO ABIERTO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200515 - 9,"6,402,275","305,900",758,19,PSAD-56,IRREGULAR OPERATIVA,MINA MARGARITA 162-163FERNANDO LÓPEZ PULGAR CABILDO
7.763.203-4,FERNANDO LÓPEZ PULGAR ,05,PETORCA,CABILDO,MINA LOS PAJARITOS CIELO ABIERTO,Categoría D,05,PETORCA,CABILDO,MINA LOS PAJARITOS CIELO ABIERTO,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000063531 - 7,"6,410,421","328,617",1365,19,PSAD-56,IRREGULAR OPERATIVA,MINA LOS PAJARITOS CIELO ABIERTOFERNANDO LÓPEZ PULGAR CABILDO
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,MINA FRAGUA (NELSON SAAVEDRA),Categoría D,05,PETORCA,CABILDO,MINA FRAGUA (NELSON SAAVEDRA),MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000024044 - 4,"6,406,569","306,136",519,19,PSAD-56,IRREGULAR NO OPERATIVA,
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,MINA LILA,Categoría D,05,PETORCA,CABILDO,BOTADERO,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000067609 - 9,"6,406,525","306,131",524,19,PSAD-56,IRREGULAR OPERATIVA,MINA LILANELSON WILSON SAAVEDRA QUIROZCABILDO
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,MINA RUFINA ,Categoría D,05,PETORCA,CABILDO,MINA RUFINA ,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200495 - 0,"6,406,735","305,980",510,19,PSAD-56,IRREGULAR OPERATIVA,MINA RUFINA NELSON WILSON SAAVEDRA QUIROZCABILDO
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,MINA RUFINA-MAQUIS,Categoría D,05,PETORCA,CABILDO,MINA RUFINA-MAQUIS,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540400405 - 2,"6,406,448","305,972",5015,19,PSAD-56,IRREGULAR OPERATIVA,MINA RUFINA-MAQUISNELSON WILSON SAAVEDRA QUIROZCABILDO
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,MINA LILA,Categoría D,05,PETORCA,CABILDO,MINA LILA,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000045618 - 8,"6,406,530","306,090",510,19,PSAD-56,IRREGULAR OPERATIVA,MINA LILANELSON WILSON SAAVEDRA QUIROZCABILDO
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,RASPUTIN 1/7,Categoría D,05,PETORCA,CABILDO,RASPUTIN 1/7,MINA RAJO ABIERTO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200297 - 4,"6,401,341","326,810",1691,19,PSAD-56,ABANDONADA,
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,LA SUEGRA 1/10,Categoría D,05,PETORCA,CABILDO,LA SUEGRA 1/10,MINA RAJO ABIERTO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200295 - 8,"6,401,530","325,973",1669,19,PSAD-56,ABANDONADA,
7.532.331-K,NELSON WILSON SAAVEDRA QUIROZ,05,PETORCA,CABILDO,MINA RETAGUARDIA,Categoría D,05,PETORCA,CABILDO,MINA RETAGUARDIA,MINA RAJO ABIERTO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200244 - 3,"6,399,524","304,300",1111,19,PSAD-56,IRREGULAR OPERATIVA,MINA RETAGUARDIANELSON WILSON SAAVEDRA QUIROZCABILDO
7.590.327-8,ROBERTO DOMINGO PARA ARAYA,05,PETORCA,CABILDO,MINA SANTA ELENA,Categoría D,05,PETORCA,CABILDO,MINA SANTA ELENA,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200410 - 1,"6,394,994","328,190",1355,19,PSAD-56,IRREGULAR OPERATIVA,MINA SANTA ELENAROBERTO DOMINGO PARA ARAYACABILDO
7.287.531-1,JUAN ALBERTO TAUCANO QUIROZ,05,PETORCA,CABILDO,MINA RUSA,Categoría D,05,PETORCA,CABILDO,MINA RUSA,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,540200250 - 8,"6,400,918","305,772",915,19,PSAD-56,IRREGULAR OPERATIVA,MINA RUSAJUAN ALBERTO TAUCANO QUIROZCABILDO
6.965.537-8,HUGO SAAVEDRA QUIROZ,05,PETORCA,CABILDO,LAS MAJADAS UNO AL DIECISIETE,Categoría D,05,PETORCA,CABILDO,LAS MAJADAS UNO AL DIECISIETE,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000023108 - 9,"6,390,270","324,901",1326,19,PSAD-56,IRREGULAR OPERATIVA,LAS MAJADAS UNO AL DIECISIETEHUGO SAAVEDRA QUIROZCABILDO
